"","ID","Gene.description","Gene.type","ENSGID","SYMBOL","ICUvsNON_LFC","ICUvsNON_P","ICUvsNON_FDR","ICUvsNON_sig0","ICUvsNON_sig1","ICUvsNON_sig2","ICUvsNON_LFC_ABS"
"3007","ENSG00000188243","COMM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24015]","protein_coding","ENSG00000188243","COMMD6",-1.0739396641354,0.00379156134076786,0.0274257950972165,-1,-1,0,1.0739396641354
"3008","ENSG00000197948","FCH and double SH3 domains 1 [Source:HGNC Symbol;Acc:HGNC:25463]","protein_coding","ENSG00000197948","FCHSD1",1.17296037797568,0.00378998854539017,0.0274257950972165,1,1,0,1.17296037797568
"3009","ENSG00000196476","chromosome 20 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:16227]","protein_coding","ENSG00000196476","C20orf96",-1.65940503063529,0.00380413299989257,0.0275075858463485,-1,-1,0,1.65940503063529
"3010","ENSG00000146828","solute carrier family 12 member 9 [Source:HGNC Symbol;Acc:HGNC:17435]","protein_coding","ENSG00000146828","SLC12A9",1.17400832704168,0.00381787122986247,0.0275908930544244,1,1,0,1.17400832704168
"3011","ENSG00000173267","synuclein gamma [Source:HGNC Symbol;Acc:HGNC:11141]","protein_coding","ENSG00000173267","SNCG",1.43828875026546,0.00381819004443753,0.0275908930544244,1,1,0,1.43828875026546
"3012","ENSG00000144119","complement C1q like 2 [Source:HGNC Symbol;Acc:HGNC:24181]","protein_coding","ENSG00000144119","C1QL2",-2.67147987767914,0.0038220276197142,0.0276094544985862,-1,-1,0,2.67147987767914
"3013","ENSG00000171320","establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]","protein_coding","ENSG00000171320","ESCO2",2.14330948493783,0.00382446772210462,0.027617911947412,1,1,0,2.14330948493783
"3014","ENSG00000154548","serine and arginine rich splicing factor 12 [Source:HGNC Symbol;Acc:HGNC:21220]","protein_coding","ENSG00000154548","SRSF12",1.32464712223072,0.00382763249159652,0.0276315951400654,1,1,0,1.32464712223072
"3015","ENSG00000132821","V-set and transmembrane domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:16096]","protein_coding","ENSG00000132821","VSTM2L",-1.39490225332952,0.00383625866880282,0.027675502690919,-1,-1,0,1.39490225332952
"3016","ENSG00000181123","novel transcript, antisense to SEC14L4","lncRNA","ENSG00000181123","RP4-539M6.14",-1.86251181651891,0.00383554692887142,0.027675502690919,-1,-1,0,1.86251181651891
"3017","ENSG00000101294","histocompatibility minor 13 [Source:HGNC Symbol;Acc:HGNC:16435]","protein_coding","ENSG00000101294","HM13",1.07633890181937,0.00385066830897111,0.0277702489448437,1,1,0,1.07633890181937
"3018","ENSG00000103184","SEC14 like lipid binding 5 [Source:HGNC Symbol;Acc:HGNC:29032]","protein_coding","ENSG00000103184","SEC14L5",-1.44672092938245,0.00385199266452866,0.02777059522691,-1,-1,0,1.44672092938245
"3019","ENSG00000092621","phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923]","protein_coding","ENSG00000092621","PHGDH",-1.33899896925628,0.00386536141570429,0.0278393027748738,-1,-1,0,1.33899896925628
"3020","ENSG00000148248","surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476]","protein_coding","ENSG00000148248","SURF4",0.912103284349963,0.00386427613527742,0.0278393027748738,1,0,0,0.912103284349963
"3021","ENSG00000158113","leucine rich repeat containing 43 [Source:HGNC Symbol;Acc:HGNC:28562]","protein_coding","ENSG00000158113","LRRC43",-1.45509044956492,0.00386331043982862,0.0278393027748738,-1,-1,0,1.45509044956492
"3022","ENSG00000133816","microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]","protein_coding","ENSG00000133816","MICAL2",1.41865162653819,0.0038715840786747,0.0278748929132376,1,1,0,1.41865162653819
"3023","ENSG00000100304","tubulin tyrosine ligase like 12 [Source:HGNC Symbol;Acc:HGNC:28974]","protein_coding","ENSG00000100304","TTLL12",1.13067034162148,0.0038758757635619,0.0278965613177572,1,1,0,1.13067034162148
"3024","ENSG00000247363","NUP107 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55587]","lncRNA","ENSG00000247363","RP11-637A17.2",-1.33338317387649,0.00388159529959735,0.0279284889314283,-1,-1,0,1.33338317387649
"3025","ENSG00000142168","superoxide dismutase 1 [Source:HGNC Symbol;Acc:HGNC:11179]","protein_coding","ENSG00000142168","SOD1",-0.926224290661626,0.00389854127828722,0.0280411441761895,-1,0,0,0.926224290661626
"3026","ENSG00000180667","YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035]","protein_coding","ENSG00000180667","YOD1",1.01141950475291,0.00390730621489248,0.0280856189704759,1,1,0,1.01141950475291
"3027","ENSG00000282508","long intergenic non-protein coding RNA 1002 [Source:HGNC Symbol;Acc:HGNC:38538]","lncRNA","ENSG00000282508","LINC01002",4.86643112491003,0.00390706918537778,0.0280856189704759,1,1,0,4.86643112491003
"3028","ENSG00000248588","novel transcript","lncRNA","ENSG00000248588","CTC-458G6.4",3.26675386865887,0.00391039219414901,0.028098518282792,1,1,0,3.26675386865887
"3029","ENSG00000100393","E1A binding protein p300 [Source:HGNC Symbol;Acc:HGNC:3373]","protein_coding","ENSG00000100393","EP300",0.84078755499111,0.00391395694201478,0.0281072558641434,1,0,0,0.84078755499111
"3030","ENSG00000198556","zinc finger protein 789 [Source:HGNC Symbol;Acc:HGNC:27801]","protein_coding","ENSG00000198556","ZNF789",-1.16831119398278,0.00391616617173156,0.0281072558641434,-1,-1,0,1.16831119398278
"3031","ENSG00000267397","novel transcript","lncRNA","ENSG00000267397","RP11-873E20.1",2.48186653508583,0.00391677542881159,0.0281072558641434,1,1,0,2.48186653508583
"3032","ENSG00000286366","novel transcript, antisense to UPF3B","lncRNA","ENSG00000286366",NA,-2.26061053787609,0.00391673113983836,0.0281072558641434,-1,-1,0,2.26061053787609
"3033","ENSG00000273971","novel transcript","lncRNA","ENSG00000273971","RP11-77K12.10",-1.87270889795581,0.00392007658758219,0.028121670422886,-1,-1,0,1.87270889795581
"3034","ENSG00000129991","troponin I3, cardiac type [Source:HGNC Symbol;Acc:HGNC:11947]","protein_coding","ENSG00000129991","TNNI3",-2.02910464072773,0.00392593316824876,0.0281392103461252,-1,-1,0,2.02910464072773
"3035","ENSG00000187492","cadherin related family member 4 [Source:HGNC Symbol;Acc:HGNC:34527]","protein_coding","ENSG00000187492","CDHR4",-1.82739034348424,0.00392516560979561,0.0281392103461252,-1,-1,0,1.82739034348424
"3036","ENSG00000196954","caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505]","protein_coding","ENSG00000196954","CASP4",1.28075419696529,0.00392640144364538,0.0281392103461252,1,1,0,1.28075419696529
"3037","ENSG00000145244","corin, serine peptidase [Source:HGNC Symbol;Acc:HGNC:19012]","protein_coding","ENSG00000145244","CORIN",1.9575254973629,0.00393052592645013,0.0281594939439255,1,1,0,1.9575254973629
"3038","ENSG00000197119","solute carrier family 25 member 29 [Source:HGNC Symbol;Acc:HGNC:20116]","protein_coding","ENSG00000197119","SLC25A29",-1.03049699316459,0.00393584341150107,0.0281883084092957,-1,-1,0,1.03049699316459
"3039","ENSG00000204767","inhibitory synaptic factor family member 2B [Source:HGNC Symbol;Acc:HGNC:37271]","protein_coding","ENSG00000204767","FAM196B",2.51370391080641,0.00394437825494718,0.0282401388848768,1,1,0,2.51370391080641
"3040","ENSG00000111850","small integral membrane protein 8 [Source:HGNC Symbol;Acc:HGNC:21401]","protein_coding","ENSG00000111850","SMIM8",-0.926475002397201,0.00395521708639859,0.0283084254492962,-1,0,0,0.926475002397201
"3041","ENSG00000141380","SS18 subunit of BAF chromatin remodeling complex [Source:HGNC Symbol;Acc:HGNC:11340]","protein_coding","ENSG00000141380","SS18",-0.697483814121757,0.00395739119455572,0.0283146720194487,-1,0,0,0.697483814121757
"3042","ENSG00000163235","transforming growth factor alpha [Source:HGNC Symbol;Acc:HGNC:11765]","protein_coding","ENSG00000163235","TGFA",0.897440469369236,0.0039787194795567,0.0284299583064911,1,0,0,0.897440469369236
"3043","ENSG00000168917","solute carrier family 35 member G2 [Source:HGNC Symbol;Acc:HGNC:28480]","protein_coding","ENSG00000168917","SLC35G2",1.69566006423679,0.00398003736563894,0.0284299583064911,1,1,0,1.69566006423679
"3044","ENSG00000178053","myeloid leukemia factor 1 [Source:HGNC Symbol;Acc:HGNC:7125]","protein_coding","ENSG00000178053","MLF1",-1.44311498700985,0.00397879176725398,0.0284299583064911,-1,-1,0,1.44311498700985
"3045","ENSG00000179967","protein phosphatase 1 regulatory inhibitor subunit 14B pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:16330]","processed_pseudogene","ENSG00000179967","PPP1R14BP3",1.9931479965371,0.0039799341666842,0.0284299583064911,1,1,0,1.9931479965371
"3046","ENSG00000187049","transmembrane protein 216 [Source:HGNC Symbol;Acc:HGNC:25018]","protein_coding","ENSG00000187049","TMEM216",-0.899950615307339,0.00397511614026414,0.0284299583064911,-1,0,0,0.899950615307339
"3047","ENSG00000104142","VPS18 core subunit of CORVET and HOPS complexes [Source:HGNC Symbol;Acc:HGNC:15972]","protein_coding","ENSG00000104142","VPS18",1.28251111382415,0.00398953285812486,0.0284790865902496,1,1,0,1.28251111382415
"3048","ENSG00000243176","novel transcript","lncRNA","ENSG00000243176","RP11-550I24.2",1.07461470903386,0.00398940975280425,0.0284790865902496,1,1,0,1.07461470903386
"3049","ENSG00000173517","pseudopodium enriched atypical kinase 1 [Source:HGNC Symbol;Acc:HGNC:29431]","protein_coding","ENSG00000173517","PEAK1",-0.754141454941013,0.0039940090248825,0.0285016885416181,-1,0,0,0.754141454941013
"3050","ENSG00000204237","oxidoreductase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27901]","protein_coding","ENSG00000204237","OXLD1",-0.792856626208878,0.00399625636332142,0.0285083757223435,-1,0,0,0.792856626208878
"3051","ENSG00000162891","interleukin 20 [Source:HGNC Symbol;Acc:HGNC:6002]","protein_coding","ENSG00000162891","IL20",2.61148511602699,0.00399816266779984,0.0285126264588623,1,1,0,2.61148511602699
"3052","ENSG00000233382","NFKB activating protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26706]","transcribed_processed_pseudogene","ENSG00000233382","NKAPP1",-1.45819801154516,0.00399962844272548,0.0285137338325101,-1,-1,0,1.45819801154516
"3053","ENSG00000198355","Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]","protein_coding","ENSG00000198355","PIM3",1.64860622161852,0.00400905673523807,0.0285715874370488,1,1,0,1.64860622161852
"3054","ENSG00000266904","long intergenic non-protein coding RNA 663 [Source:HGNC Symbol;Acc:HGNC:28609]","lncRNA","ENSG00000266904","CTC-559E9.1",-1.69112016878096,0.00401448696699113,0.0286009192625386,-1,-1,0,1.69112016878096
"3055","ENSG00000143507","dual specificity phosphatase 10 [Source:HGNC Symbol;Acc:HGNC:3065]","protein_coding","ENSG00000143507","DUSP10",1.26646061201987,0.00401767951907643,0.0286142949185155,1,1,0,1.26646061201987
"3056","ENSG00000265342","novel transcript, antisense to GRB2","lncRNA","ENSG00000265342","RP11-16C1.1",-3.36942109771331,0.00402006478646213,0.0286219141439277,-1,-1,0,3.36942109771331
"3057","ENSG00000123643","solute carrier family 36 member 1 [Source:HGNC Symbol;Acc:HGNC:18761]","protein_coding","ENSG00000123643","SLC36A1",1.40418769956889,0.00402359703765544,0.0286376919677158,1,1,0,1.40418769956889
"3058","ENSG00000196150","zinc finger protein 250 [Source:HGNC Symbol;Acc:HGNC:13044]","protein_coding","ENSG00000196150","ZNF250",1.1554469148287,0.00402536981588546,0.0286409406324512,1,1,0,1.1554469148287
"3059","ENSG00000163704","proline rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:26591]","protein_coding","ENSG00000163704","PRRT3",-1.26352730170699,0.00402958929362991,0.0286615900133376,-1,-1,0,1.26352730170699
"3060","ENSG00000112584","family with sequence similarity 120 member B [Source:HGNC Symbol;Acc:HGNC:21109]","protein_coding","ENSG00000112584","FAM120B",-0.671001248400637,0.00403790178634039,0.028701949384905,-1,0,0,0.671001248400637
"3061","ENSG00000279737","TEC","TEC","ENSG00000279737","RP11-79C6.2",-2.54275958288999,0.00403721885626678,0.028701949384905,-1,-1,0,2.54275958288999
"3062","ENSG00000165171","methyltransferase like 27 [Source:HGNC Symbol;Acc:HGNC:19068]","protein_coding","ENSG00000165171","WBSCR27",-1.89576677047275,0.00404225322347143,0.0287234962887953,-1,-1,0,1.89576677047275
"3063","ENSG00000188921","3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920]","protein_coding","ENSG00000188921","HACD4",-1.0277281262599,0.00404970337702397,0.0287576521139972,-1,-1,0,1.0277281262599
"3064","ENSG00000205301","MGAT4 family member D [Source:HGNC Symbol;Acc:HGNC:43619]","protein_coding","ENSG00000205301","MGAT4D",-3.88394372827784,0.00404927947546702,0.0287576521139972,-1,-1,0,3.88394372827784
"3065","ENSG00000183837","PNMA family member 3 [Source:HGNC Symbol;Acc:HGNC:18742]","protein_coding","ENSG00000183837","PNMA3",-3.09255300227627,0.00405323212647441,0.0287733196110376,-1,-1,0,3.09255300227627
"3066","ENSG00000075142","sorcin [Source:HGNC Symbol;Acc:HGNC:11292]","protein_coding","ENSG00000075142","SRI",-0.981882649266925,0.00405506038666243,0.0287769092932163,-1,0,0,0.981882649266925
"3067","ENSG00000166250","CXADR like membrane protein [Source:HGNC Symbol;Acc:HGNC:24039]","protein_coding","ENSG00000166250","CLMP",2.20410360363813,0.00405927945401003,0.0287974575677699,1,1,0,2.20410360363813
"3068","ENSG00000272223","novel transcript, antisense to RRP36","lncRNA","ENSG00000272223","RP1-20C7.6",-3.19381606432493,0.00406931551296162,0.0288592460661731,-1,-1,0,3.19381606432493
"3069","ENSG00000253930","TNFRSF10A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53164]","lncRNA","ENSG00000253930","RP11-1149O23.2",2.21750776145128,0.00407200565655815,0.0288689146547385,1,1,0,2.21750776145128
"3070","ENSG00000005189","RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]","protein_coding","ENSG00000005189","AC004381.6",-1.40810456318684,0.00408641260443152,0.0288872054190967,-1,-1,0,1.40810456318684
"3071","ENSG00000109689","stromal interaction molecule 2 [Source:HGNC Symbol;Acc:HGNC:19205]","protein_coding","ENSG00000109689","STIM2",-0.886292564902564,0.00408786218794921,0.0288872054190967,-1,0,0,0.886292564902564
"3072","ENSG00000110756","HPS5 biogenesis of lysosomal organelles complex 2 subunit 2 [Source:HGNC Symbol;Acc:HGNC:17022]","protein_coding","ENSG00000110756","HPS5",0.758295136201342,0.00408514684230052,0.0288872054190967,1,0,0,0.758295136201342
"3073","ENSG00000124575","H1.3 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4717]","protein_coding","ENSG00000124575","HIST1H1D",3.3143853220693,0.00407911973546991,0.0288872054190967,1,1,0,3.3143853220693
"3074","ENSG00000133265","HSPA (Hsp70) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24989]","protein_coding","ENSG00000133265","HSPBP1",-1.26642938225791,0.00408212219616632,0.0288872054190967,-1,-1,0,1.26642938225791
"3075","ENSG00000136044","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2 [Source:HGNC Symbol;Acc:HGNC:18242]","protein_coding","ENSG00000136044","APPL2",-0.761816126496775,0.00408720630268224,0.0288872054190967,-1,0,0,0.761816126496775
"3076","ENSG00000167676","perilipin 4 [Source:HGNC Symbol;Acc:HGNC:29393]","protein_coding","ENSG00000167676","PLIN4",2.49771739734927,0.0040834590578917,0.0288872054190967,1,1,0,2.49771739734927
"3077","ENSG00000181017","olfactory receptor family 56 subfamily B member 2 pseudogene [Source:HGNC Symbol;Acc:HGNC:15246]","protein_coding","ENSG00000181017","OR56B2P",-3.98133916112132,0.00408321849702515,0.0288872054190967,-1,-1,0,3.98133916112132
"3078","ENSG00000231412","long intergenic non-protein coding RNA 3078 [Source:HGNC Symbol;Acc:HGNC:56665]","lncRNA","ENSG00000231412","CTC-490G23.2",2.04771096606813,0.00407827564757915,0.0288872054190967,1,1,0,2.04771096606813
"3079","ENSG00000258630","long intergenic non-protein coding RNA 2292 [Source:HGNC Symbol;Acc:HGNC:53208]","lncRNA","ENSG00000258630","RP11-725G5.2",-3.36575364988399,0.00407798941978888,0.0288872054190967,-1,-1,0,3.36575364988399
"3080","ENSG00000162734","proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]","protein_coding","ENSG00000162734","PEA15",1.11130950631432,0.00409098631560314,0.0288998961866536,1,1,0,1.11130950631432
"3081","ENSG00000187609","exonuclease 3'-5' domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26023]","protein_coding","ENSG00000187609","EXD3",-1.04124784025802,0.0040974901164106,0.0289364459438046,-1,-1,0,1.04124784025802
"3082","ENSG00000198517","MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782]","protein_coding","ENSG00000198517","MAFK",2.08788025386254,0.00410183168628448,0.0289577072777994,1,1,0,2.08788025386254
"3083","ENSG00000094916","chromobox 5 [Source:HGNC Symbol;Acc:HGNC:1555]","protein_coding","ENSG00000094916","CBX5",-0.67057727540776,0.00410749552750879,0.0289835282543375,-1,0,0,0.67057727540776
"3084","ENSG00000166046","t-complex 11 like 2 [Source:HGNC Symbol;Acc:HGNC:28627]","protein_coding","ENSG00000166046","TCP11L2",1.51115461303542,0.00410815337514371,0.0289835282543375,1,1,0,1.51115461303542
"3085","ENSG00000040633","PHD finger protein 23 [Source:HGNC Symbol;Acc:HGNC:28428]","protein_coding","ENSG00000040633","PHF23",1.0700885136251,0.00411499306361566,0.029020178544104,1,1,0,1.0700885136251
"3086","ENSG00000127399","leucine rich repeat containing 61 [Source:HGNC Symbol;Acc:HGNC:21704]","protein_coding","ENSG00000127399","LRRC61",-1.21959206082169,0.00411601576372391,0.029020178544104,-1,-1,0,1.21959206082169
"3087","ENSG00000153363","long intergenic non-protein coding RNA 467 [Source:HGNC Symbol;Acc:HGNC:28227]","lncRNA","ENSG00000153363","LINC00467",-1.22031290568393,0.00412067483436086,0.0290299950832588,-1,-1,0,1.22031290568393
"3088","ENSG00000177614","piggyBac transposable element derived 5 [Source:HGNC Symbol;Acc:HGNC:19405]","protein_coding","ENSG00000177614","PGBD5",2.13662212190948,0.00412274495851041,0.0290299950832588,1,1,0,2.13662212190948
"3089","ENSG00000196136","serpin family A member 3 [Source:HGNC Symbol;Acc:HGNC:16]","protein_coding","ENSG00000196136","SERPINA3",3.80791046387019,0.00412170733143551,0.0290299950832588,1,1,0,3.80791046387019
"3090","ENSG00000221821","chromosome 6 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34431]","protein_coding","ENSG00000221821","C6orf226",-1.1169791068569,0.00412156928756539,0.0290299950832588,-1,-1,0,1.1169791068569
"3091","ENSG00000174944","purinergic receptor P2Y14 [Source:HGNC Symbol;Acc:HGNC:16442]","protein_coding","ENSG00000174944","P2RY14",3.45465052469735,0.00412628617308882,0.0290455304283619,1,1,0,3.45465052469735
"3092","ENSG00000170786","short chain dehydrogenase/reductase family 16C member 5 [Source:HGNC Symbol;Acc:HGNC:30311]","protein_coding","ENSG00000170786","SDR16C5",0.882326148431928,0.00412770966738625,0.0290461536038131,1,0,0,0.882326148431928
"3093","ENSG00000234506","long intergenic non-protein coding RNA 1506 [Source:HGNC Symbol;Acc:HGNC:51187]","lncRNA","ENSG00000234506","LINC01506",2.04895257753572,0.00413081945479984,0.0290561762387723,1,1,0,2.04895257753572
"3094","ENSG00000238039","novel transcript","lncRNA","ENSG00000238039","AF011889.2",-3.3767363504831,0.0041318048204229,0.0290561762387723,-1,-1,0,3.3767363504831
"3095","ENSG00000103248","methenyltetrahydrofolate synthetase domain containing [Source:HGNC Symbol;Acc:HGNC:25778]","protein_coding","ENSG00000103248","MTHFSD",-0.798966460921513,0.00413410127129173,0.0290629322975009,-1,0,0,0.798966460921513
"3096","ENSG00000197077","KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]","protein_coding","ENSG00000197077","KIAA1671",-0.804747476625483,0.00414217516696962,0.029110286590092,-1,0,0,0.804747476625483
"3097","ENSG00000213366","glutathione S-transferase mu 2 [Source:HGNC Symbol;Acc:HGNC:4634]","protein_coding","ENSG00000213366","GSTM2",-1.73972311616334,0.00414506652211732,0.0291212003190923,-1,-1,0,1.73972311616334
"3098","ENSG00000146521","long intergenic non-protein coding RNA 1558 [Source:HGNC Symbol;Acc:HGNC:21235]","lncRNA","ENSG00000146521","LINC01558",-3.42061760523808,0.00415139289304257,0.0291562319453906,-1,-1,0,3.42061760523808
"3099","ENSG00000071539","thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]","protein_coding","ENSG00000071539","TRIP13",-1.07026047596054,0.00415614885215199,0.029180215142021,-1,-1,0,1.07026047596054
"3100","ENSG00000257052","PRPF19 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55484]","lncRNA","ENSG00000257052","RP11-881M11.2",-2.63612137871901,0.00416338240698818,0.0292121491168167,-1,-1,0,2.63612137871901
"3101","ENSG00000188015","S100 calcium binding protein A3 [Source:HGNC Symbol;Acc:HGNC:10493]","protein_coding","ENSG00000188015","S100A3",2.09229734255026,0.00416795061109263,0.0292255324616411,1,1,0,2.09229734255026
"3102","ENSG00000234465","phospholipase A2 inhibitor and LY6/PLAUR domain containing [Source:HGNC Symbol;Acc:HGNC:44206]","protein_coding","ENSG00000234465","PINLYP",-1.60703268525112,0.00416797624912549,0.0292255324616411,-1,-1,0,1.60703268525112
"3103","ENSG00000137265","interferon regulatory factor 4 [Source:HGNC Symbol;Acc:HGNC:6119]","protein_coding","ENSG00000137265","IRF4",1.4359948046291,0.00417033431067772,0.029232646240891,1,1,0,1.4359948046291
"3104","ENSG00000128512","dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]","protein_coding","ENSG00000128512","DOCK4",1.49947107830088,0.00417903219645743,0.0292841811692498,1,1,0,1.49947107830088
"3105","ENSG00000071282","LIM and cysteine rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]","protein_coding","ENSG00000071282","LMCD1",-1.13473243739889,0.00418101475484039,0.0292848146228009,-1,-1,0,1.13473243739889
"3106","ENSG00000157693","transmembrane protein 268 [Source:HGNC Symbol;Acc:HGNC:24513]","protein_coding","ENSG00000157693","TMEM268",-0.859152554867594,0.00418181446056817,0.0292848146228009,-1,0,0,0.859152554867594
"3107","ENSG00000158887","myelin protein zero [Source:HGNC Symbol;Acc:HGNC:7225]","protein_coding","ENSG00000158887","MPZ",2.06035304913334,0.0041838973593477,0.029289973856077,1,1,0,2.06035304913334
"3108","ENSG00000169583","chloride intracellular channel 3 [Source:HGNC Symbol;Acc:HGNC:2064]","protein_coding","ENSG00000169583","CLIC3",2.53047123495024,0.0041888711479949,0.0293153613502969,1,1,0,2.53047123495024
"3109","ENSG00000203837","pancreatic lipase related protein 3 [Source:HGNC Symbol;Acc:HGNC:23492]","protein_coding","ENSG00000203837","PNLIPRP3",5.08529306679681,0.00419336303032457,0.0293373610333769,1,1,0,5.08529306679681
"3110","ENSG00000006432","mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]","protein_coding","ENSG00000006432","MAP3K9",1.38847830750319,0.00419687169490553,0.0293466425826909,1,1,0,1.38847830750319
"3111","ENSG00000139722","VPS37B subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:25754]","protein_coding","ENSG00000139722","VPS37B",1.39567739554686,0.00419738724686709,0.0293466425826909,1,1,0,1.39567739554686
"3112","ENSG00000182362","ybeY metalloendoribonuclease [Source:HGNC Symbol;Acc:HGNC:1299]","protein_coding","ENSG00000182362","YBEY",-1.03472438492511,0.00420225390530396,0.0293712304759408,-1,-1,0,1.03472438492511
"3113","ENSG00000126264","hematopoietic cell signal transducer [Source:HGNC Symbol;Acc:HGNC:16977]","protein_coding","ENSG00000126264","HCST",2.08226302813231,0.004205450443588,0.0293841331893345,1,1,0,2.08226302813231
"3114","ENSG00000102243","vestigial like family member 1 [Source:HGNC Symbol;Acc:HGNC:20985]","protein_coding","ENSG00000102243","VGLL1",1.96002523601501,0.00421330804044345,0.0293860988669844,1,1,0,1.96002523601501
"3115","ENSG00000122417","outer dense fiber of sperm tails 2 like [Source:HGNC Symbol;Acc:HGNC:29225]","protein_coding","ENSG00000122417","ODF2L",-1.09424680864387,0.00421233465003797,0.0293860988669844,-1,-1,0,1.09424680864387
"3116","ENSG00000170323","fatty acid binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3559]","protein_coding","ENSG00000170323","FABP4",2.72952034277354,0.00421040344460962,0.0293860988669844,1,1,0,2.72952034277354
"3117","ENSG00000181418","dendrin [Source:HGNC Symbol;Acc:HGNC:24458]","protein_coding","ENSG00000181418","DDN",3.68251004252183,0.00420855897662577,0.0293860988669844,1,1,0,3.68251004252183
"3118","ENSG00000272086","GOLPH3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55231]","lncRNA","ENSG00000272086","CTD-2186M15.3",-1.05815095080631,0.00421167642957991,0.0293860988669844,-1,-1,0,1.05815095080631
"3119","ENSG00000276231","phosphoinositide-3-kinase regulatory subunit 6 [Source:HGNC Symbol;Acc:HGNC:27101]","protein_coding","ENSG00000276231","PIK3R6",2.21307168087981,0.0042138353003489,0.0293860988669844,1,1,0,2.21307168087981
"3120","ENSG00000068366","acyl-CoA synthetase long chain family member 4 [Source:HGNC Symbol;Acc:HGNC:3571]","protein_coding","ENSG00000068366","ACSL4",1.2209034103164,0.00421720349586849,0.0294001645828602,1,1,0,1.2209034103164
"3121","ENSG00000155093","protein tyrosine phosphatase receptor type N2 [Source:HGNC Symbol;Acc:HGNC:9677]","protein_coding","ENSG00000155093","PTPRN2",-1.06001206251184,0.00422306188816242,0.0294221519572968,-1,-1,0,1.06001206251184
"3122","ENSG00000271918","novel transcript, antisense to COMMD10","lncRNA","ENSG00000271918","CTD-2287O16.5",-1.42661108109587,0.00422235128897787,0.0294221519572968,-1,-1,0,1.42661108109587
"3123","ENSG00000114796","kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]","protein_coding","ENSG00000114796","KLHL24",0.963019880023116,0.0042258905492532,0.0294313778762757,1,0,0,0.963019880023116
"3124","ENSG00000171757","leucine rich repeat containing 34 [Source:HGNC Symbol;Acc:HGNC:28408]","protein_coding","ENSG00000171757","LRRC34",-1.57220627905708,0.00422717211417263,0.0294313778762757,-1,-1,0,1.57220627905708
"3125","ENSG00000197208","solute carrier family 22 member 4 [Source:HGNC Symbol;Acc:HGNC:10968]","protein_coding","ENSG00000197208","SLC22A4",-1.20058722060014,0.00422844412359765,0.0294313778762757,-1,-1,0,1.20058722060014
"3126","ENSG00000070961","ATPase plasma membrane Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:814]","protein_coding","ENSG00000070961","ATP2B1",1.39559356186835,0.0042320814926514,0.0294378609709428,1,1,0,1.39559356186835
"3127","ENSG00000143222","ubiquitin-fold modifier conjugating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:26941]","protein_coding","ENSG00000143222","UFC1",-1.02563824499741,0.00423183884088807,0.0294378609709428,-1,-1,0,1.02563824499741
"3128","ENSG00000185808","phosphatidylinositol glycan anchor biosynthesis class P [Source:HGNC Symbol;Acc:HGNC:3046]","protein_coding","ENSG00000185808","PIGP",-0.925253994435461,0.00423424698171808,0.0294435109709882,-1,0,0,0.925253994435461
